job_title,company_size,posted_date,year,quarter,description,years_experience_true,skill_count_true,degree_level_true
Data Analyst,startup,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with Azure, SQL, Power BI. Minimum 2 years experience required. None mentioned. Must thrive in a wear many hats.",2,3,None mentioned
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Airflow, Git, Excel. Bachelor's required. We're looking for someone who can cross-functional collaboration.",3,3,Bachelor's required
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Salesforce, Looker, Statistics, dbt, Power BI, Tableau, A/B Testing. Bachelor's preferred. We're looking for someone who can fast-paced environment.",3,7,Bachelor's preferred
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 2+ years of experience. Required skills: R, Git, GCP. Bachelor's required. wear many hats",2,3,Bachelor's required
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with AWS. Minimum 3 years experience required. Bachelor's required. Must thrive in a cross-functional collaboration.",3,1,Bachelor's required
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 0+ years of experience. Required skills: Git, Excel, Tableau, A/B Testing, Snowflake. None mentioned. scrappy",0,5,None mentioned
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 2+ years of experience. Required skills: dbt, Machine Learning, Excel. Master's preferred. ownership mindset",2,3,Master's preferred
Data Analyst,startup,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with Statistics, Machine Learning, GCP. Minimum 1 years experience required. None mentioned. Must thrive in a ambiguity.",1,3,None mentioned
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"As a Data Analyst, you will work with Machine Learning, Python. Minimum 3 years experience required. None mentioned. Must thrive in a ambiguity.",3,2,None mentioned
Data Analyst,startup,2022-02-15,2022,2022Q1,Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in GCP. Bachelor's required. We're looking for someone who can ambiguity.,2,1,Bachelor's required
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Git, Statistics, Machine Learning, GCP. None mentioned. cross-functional collaboration",3,4,None mentioned
Data Analyst,mid-size,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 2+ years of experience. Required skills: AWS, Python. None mentioned. high-growth",2,2,None mentioned
Data Analyst,startup,2022-02-15,2022,2022Q1,Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Tableau. Bachelor's preferred. We're looking for someone who can self-starter.,2,1,Bachelor's preferred
Data Analyst,startup,2022-02-15,2022,2022Q1,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Python, SAP, dbt. None mentioned. scrappy",3,3,None mentioned
Data Analyst,startup,2022-02-15,2022,2022Q1,We are looking for a Data Analyst with 3+ years of experience. Required skills: Azure. Bachelor's preferred. ownership mindset,3,1,Bachelor's preferred
Data Analyst,enterprise,2022-02-15,2022,2022Q1,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Python, R, Tableau, GCP, dbt. Master's preferred. We're looking for someone who can self-starter.",2,5,Master's preferred
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in A/B Testing, Excel, Snowflake, Python, Salesforce, Azure. None mentioned. We're looking for someone who can stakeholder management.",2,6,None mentioned
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Spark, Git, AWS, Salesforce, Excel. None mentioned. fast-paced environment",2,5,None mentioned
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Looker, SAP. Bachelor's preferred. We're looking for someone who can cross-functional collaboration, high-growth, ownership mindset.",2,2,Bachelor's preferred
Data Analyst,startup,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 0+ years of experience. Required skills: Salesforce, Airflow, Looker, Machine Learning, AWS, Excel, Power BI. None mentioned. stakeholder management",0,7,None mentioned
Data Analyst,startup,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with AWS, Power BI, Looker. Minimum 2 years experience required. Bachelor's required. Must thrive in a high-growth.",2,3,Bachelor's required
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with Salesforce, Git, Spark, Excel, Airflow, Looker. Minimum 2 years experience required. Bachelor's preferred. Must thrive in a wear many hats.",2,6,Bachelor's preferred
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Airflow, AWS. Bachelor's preferred. We're looking for someone who can scrappy.",3,2,Bachelor's preferred
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 1+ years of experience. Required skills: Tableau, Snowflake, A/B Testing. None mentioned. ambiguity",1,3,None mentioned
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with A/B Testing. Minimum 4 years experience required. Bachelor's preferred. Must thrive in a ownership mindset.",4,1,Bachelor's preferred
Data Analyst,startup,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 1+ years of experience. Required skills: Machine Learning, Airflow, Salesforce, AWS, Spark. None mentioned. high-growth",1,5,None mentioned
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Power BI, SQL, Git, Spark, Salesforce. None mentioned. We're looking for someone who can ownership mindset.",3,5,None mentioned
Data Analyst,startup,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 2+ years of experience. Required skills: SAP, Salesforce, Git, A/B Testing, Spark. Master's required. wear many hats, ownership mindset, scrappy",2,5,Master's required
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Power BI, GCP, Tableau, A/B Testing. Bachelor's preferred. self-starter",2,4,Bachelor's preferred
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with Statistics, SAP, dbt, Python. Minimum 2 years experience required. None mentioned. Must thrive in a scrappy.",2,4,None mentioned
Data Analyst,startup,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Statistics, Git, SQL. None mentioned. high-growth",2,3,None mentioned
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with GCP, Tableau, Excel, Statistics, dbt, Salesforce. Minimum 1 years experience required. None mentioned. Must thrive in a fast-paced environment.",1,6,None mentioned
Data Analyst,startup,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Power BI, SAP, Salesforce. None mentioned. self-starter",3,3,None mentioned
Data Analyst,startup,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 0+ years of experience. Required skills: Looker, Excel, Tableau, Snowflake, Salesforce. Bachelor's preferred. high-growth",0,5,Bachelor's preferred
Data Analyst,startup,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Python, Excel, SQL, AWS, dbt, Statistics, Tableau. Bachelor's preferred. self-starter",2,7,Bachelor's preferred
Data Analyst,enterprise,2022-05-15,2022,2022Q2,We are looking for a Data Analyst with 1+ years of experience. Required skills: Snowflake. Bachelor's preferred. cross-functional collaboration,1,1,Bachelor's preferred
Data Analyst,startup,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 3+ years of experience. Required skills: SAP, Machine Learning. None mentioned. ownership mindset",3,2,None mentioned
Data Analyst,startup,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Tableau, SAP, Python. None mentioned. fast-paced environment",2,3,None mentioned
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Power BI, GCP, Machine Learning, SAP. None mentioned. fast-paced environment",3,4,None mentioned
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with Airflow, GCP, Snowflake. Minimum 2 years experience required. None mentioned. Must thrive in a stakeholder management.",2,3,None mentioned
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 2+ years of experience. Required skills: AWS. Bachelor's preferred. stakeholder management, fast-paced environment",2,1,Bachelor's preferred
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with Tableau, GCP, R, SQL, dbt, AWS. Minimum 2 years experience required. Bachelor's preferred. Must thrive in a ambiguity.",2,6,Bachelor's preferred
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 2+ years of experience. Required skills: SQL, GCP. None mentioned. ownership mindset",2,2,None mentioned
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Looker, SQL, GCP, Spark, SAP. Bachelor's preferred. We're looking for someone who can ambiguity.",3,5,Bachelor's preferred
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with Git. Minimum 3 years experience required. None mentioned. Must thrive in a high-growth.",3,1,None mentioned
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with Git, Looker, SAP, AWS, Snowflake. Minimum 4 years experience required. Bachelor's preferred. Must thrive in a ambiguity.",4,5,Bachelor's preferred
Data Analyst,startup,2022-05-15,2022,2022Q2,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in GCP, SQL. Master's preferred. We're looking for someone who can self-starter.",3,2,Master's preferred
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in AWS, Statistics, Salesforce, A/B Testing. Bachelor's preferred. We're looking for someone who can self-starter.",2,4,Bachelor's preferred
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Snowflake, Power BI, GCP, Azure, SQL. None mentioned. We're looking for someone who can wear many hats.",2,5,None mentioned
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Azure, Salesforce, Spark, R, Python. None mentioned. scrappy",3,5,None mentioned
Data Analyst,startup,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with SQL, dbt, Statistics. Minimum 0 years experience required. Master's preferred. Must thrive in a fast-paced environment.",0,3,Master's preferred
Data Analyst,startup,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with Looker, Salesforce, R, Machine Learning, AWS. Minimum 4 years experience required. Bachelor's required. Must thrive in a scrappy.",4,5,Bachelor's required
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with Salesforce, AWS, Tableau, Machine Learning, Power BI, Statistics. Minimum 1 years experience required. Master's preferred. Must thrive in a stakeholder management.",1,6,Master's preferred
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with Airflow, dbt, R, A/B Testing, GCP. Minimum 5 years experience required. Master's required. Must thrive in a ambiguity.",5,5,Master's required
Data Analyst,startup,2022-05-15,2022,2022Q2,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Excel, GCP, Snowflake. None mentioned. We're looking for someone who can self-starter.",4,3,None mentioned
Data Analyst,startup,2022-05-15,2022,2022Q2,"As a Data Analyst, you will work with Statistics, Machine Learning, SAP, AWS. Minimum 3 years experience required. Bachelor's required. Must thrive in a cross-functional collaboration.",3,4,Bachelor's required
Data Analyst,mid-size,2022-05-15,2022,2022Q2,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Machine Learning, A/B Testing. None mentioned. We're looking for someone who can cross-functional collaboration.",2,2,None mentioned
Data Analyst,enterprise,2022-05-15,2022,2022Q2,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Snowflake, SAP, Airflow, Salesforce, AWS. None mentioned. We're looking for someone who can high-growth.",2,5,None mentioned
